Rk,Player,Nation,Position,Squad,Competition,Age,Born,Matches Played,Starts,Minutes Played,90s Played,Goals Against,Goals Against p90,Shots On Target Against,Saves,Save %,Wins,Draws,Losses,Clean Sheets,Clean Sheet %,PK Against,PK Goals Against,PK Saved,PK Missed,PK Save %,Goals Against,PK Goals Against,Free Kick Goals Against,Corner Kick Goals Against,Own Goals,PSxG Faced,PSxG Per SoT,PSxG Saved,PSxG Saved Per 90,Launched Passes Completed,Launched Passes Attempted,Launched Pass Completion %,Passes Attempted,Throws Attempted,Pass Launch %,Avg Pass Length,Goals Kicks Attempted,GK Launch %,Avg GK Length,Crosses Faced,Crosses Stopped,Cross Stopping %,Def outside Pen Area,Def Outside Pen Area p90,Avg Def Act Distance,Poss
42,Karl Darlow,wls WAL,GK,Newcastle Utd,eng Premier League,30,1990,8.0,1.0,90.0,8.0,1.875,1.87,4.625,2.875,64.9,0.0,0.625,0.375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.875,0.25,0.0,0.125,0.125,1.1875,0.02625,-0.5625,-0.56,9.0,20.375,44.2,23.375,3.5,61.5,44.5,7.75,77.4,56.7,13.25,0.625,4.7,0.5,0.5,10.5,0.5537563897512202
43,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,1994,15.0,1.0344827586206897,89.93103448275862,14.5,2.2758620689655173,2.28,4.551724137931035,2.3448275862068964,54.5,0.20689655172413793,0.3448275862068966,0.4827586206896552,0.20689655172413793,20.0,0.20689655172413793,0.20689655172413793,0.0,0.0,0.0,2.2758620689655173,0.20689655172413793,0.0,0.20689655172413793,0.06896551724137931,1.5379310344827586,0.020689655172413793,-0.6689655172413793,-0.67,2.206896551724138,9.172413793103448,24.1,20.82758620689655,3.6551724137931036,28.8,30.2,7.724137931034483,41.1,33.8,10.96551724137931,0.3448275862068966,3.1,0.27586206896551724,0.28,10.6,1.0
44,Javier Diaz,es ESP,GK,Sevilla,es La Liga,24,1997,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.28,-0.4,-0.45,5.0,10.0,50.0,31.0,2.0,25.8,29.1,3.0,66.7,49.3,17.0,1.0,5.9,0.0,0.0,13.7,1.4381993148327679
45,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,1993,31.0,0.974025974025974,90.0,30.8,1.2012987012987013,1.2,4.090909090909091,2.857142857142857,76.2,0.35714285714285715,0.2597402597402597,0.35714285714285715,0.2922077922077922,30.0,0.2922077922077922,0.22727272727272727,0.06493506493506493,0.0,22.2,1.2012987012987013,0.22727272727272727,0.0,0.09740259740259741,0.032467532467532464,1.224025974025974,0.007467532467532467,0.05519480519480519,0.05,5.909090909090909,17.987012987012985,32.9,23.084415584415584,4.902597402597403,54.3,42.1,7.467532467532467,73.0,53.5,13.14935064935065,1.1363636363636362,8.6,1.1363636363636362,1.14,13.9,0.9950000416662499
46,Matias Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,1987,38.0,1.0,90.0,38.0,1.131578947368421,1.13,3.5789473684210527,2.3947368421052633,71.3,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.3684210526315789,36.8,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0,50.0,1.131578947368421,0.10526315789473684,0.0,0.02631578947368421,0.05263157894736842,1.1394736842105262,0.007105263157894737,0.06052631578947368,0.06,7.973684210526316,21.157894736842106,37.7,30.94736842105263,3.4473684210526314,51.3,40.3,7.447368421052632,71.0,52.4,11.894736842105264,0.9473684210526315,8.0,0.9736842105263158,0.97,14.3,1.2542955326263912
47,Ouparine Djoco,gw GNB,GK,Clermont Foot,fr Ligue 1,23,1998,24.0,0.9787234042553191,90.04255319148936,23.5,1.5319148936170213,1.53,4.212765957446808,2.765957446808511,65.7,0.2553191489361702,0.1702127659574468,0.5531914893617021,0.2127659574468085,21.7,0.0851063829787234,0.0851063829787234,0.0,0.0,0.0,1.5319148936170213,0.0851063829787234,0.0,0.2978723404255319,0.0851063829787234,1.2,0.01148936170212766,-0.24680851063829787,-0.24,3.9148936170212765,12.851063829787234,30.5,24.851063829787233,4.553191489361702,36.6,33.7,6.553191489361702,57.1,40.5,12.936170212765957,0.9787234042553191,7.6,1.1914893617021276,1.19,14.2,1.0
48,Marko Dmitrovic,rs SRB,GK,Sevilla,es La Liga,29,1992,6.0,1.0,90.0,6.0,0.8333333333333334,0.83,3.1666666666666665,2.3333333333333335,73.7,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,66.7,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.6833333333333332,0.034999999999999996,-0.15,-0.16,4.0,9.666666666666666,41.4,31.833333333333332,4.5,24.6,30.5,5.5,33.3,35.8,11.0,0.6666666666666666,6.1,2.0,2.0,17.5,1.4381993148327679
49,Jaume Domenech,es ESP,GK,Valencia,es La Liga,30,1990,4.0,0.7894736842105263,90.26315789473685,3.8,1.0526315789473684,1.05,2.8947368421052633,2.1052631578947367,63.6,0.5263157894736842,0.0,0.2631578947368421,0.2631578947368421,33.3,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.2631578947368421,0.2631578947368421,1.131578947368421,0.10263157894736843,0.34210526315789475,0.34,7.631578947368421,17.63157894736842,43.3,19.736842105263158,1.842105263157895,56.0,42.6,8.421052631578947,78.1,52.6,17.36842105263158,0.2631578947368421,1.5,0.5263157894736842,0.52,9.3,0.6904930787873617
50,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,1999,17.0,1.0,90.0,17.0,1.0,1.0,3.588235294117647,2.6470588235294117,73.8,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.29411764705882354,29.4,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,1.0294117647058822,0.015882352941176472,0.08823529411764706,0.09,1.1764705882352942,2.764705882352941,42.6,22.0,6.352941176470588,8.8,22.0,5.588235294117647,14.7,21.7,10.352941176470589,0.6470588235294118,6.3,2.0,2.0,18.4,1.5716699660851172
51,Bartlomiej Dragowski,pl POL,GK,Fiorentina,it Serie A,23,1997,7.0,1.129032258064516,89.6774193548387,6.2,1.2903225806451613,1.29,4.193548387096774,2.7419354838709675,73.1,0.48387096774193544,0.0,0.6451612903225806,0.3225806451612903,28.6,0.3225806451612903,0.16129032258064516,0.16129032258064516,0.0,50.0,1.2903225806451613,0.16129032258064516,0.0,0.16129032258064516,0.0,1.3064516129032258,0.038709677419354833,0.016129032258064516,0.02,6.935483870967742,15.64516129032258,44.3,49.03225806451613,3.7096774193548385,26.3,30.8,6.290322580645161,43.6,40.2,9.838709677419354,0.3225806451612903,3.3,3.225806451612903,3.24,22.3,1.3670417874726315
52,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,1989,16.0,1.0,90.0,16.0,1.5625,1.56,3.5625,2.0,57.9,0.3125,0.25,0.4375,0.4375,43.8,0.0625,0.0625,0.0,0.0,0.0,1.5625,0.0625,0.0,0.0625,0.0,1.20625,0.02,-0.35625,-0.36,4.1875,12.6875,33.0,17.625,2.875,38.3,36.3,8.3125,71.4,48.9,13.9375,0.3125,2.2,0.625,0.63,15.4,0.7270949194368673
53,Martin Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,1989,26.0,1.0,90.0,26.0,1.3461538461538463,1.35,4.076923076923077,2.769230769230769,67.9,0.5,0.15384615384615385,0.34615384615384615,0.3076923076923077,30.8,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.3461538461538463,0.038461538461538464,0.0,0.2692307692307692,0.038461538461538464,1.3076923076923077,0.012307692307692308,0.0,0.0,7.961538461538462,19.115384615384617,41.6,23.26923076923077,3.3846153846153846,46.3,37.0,9.076923076923077,91.9,60.5,13.846153846153847,0.8461538461538461,6.1,0.5384615384615384,0.54,11.9,0.5537563897512202
54,Ederson,br BRA,GK,Manchester City,eng Premier League,27,1993,37.0,1.0,90.0,37.0,0.7027027027027027,0.7,2.2432432432432434,1.5405405405405406,69.9,0.7567567567567568,0.16216216216216217,0.08108108108108109,0.5405405405405406,54.1,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.7027027027027027,0.02702702702702703,0.0,0.02702702702702703,0.0,0.6945945945945946,0.008108108108108109,-0.008108108108108109,-0.01,2.3513513513513513,4.918918918918919,47.8,26.7027027027027,4.45945945945946,15.7,25.7,3.72972972972973,19.6,26.8,8.108108108108109,0.5675675675675675,7.0,1.4864864864864864,1.49,19.0,1.7138545530398386
55,Aaron Escandell,es ESP,GK,Granada,es La Liga,25,1995,4.0,0.9375,88.75,3.2,1.875,1.9,5.0,3.125,75.0,0.0,0.625,0.3125,0.3125,33.3,0.625,0.625,0.0,0.0,0.0,1.875,0.625,0.0,0.0,0.0,1.3125,0.043750000000000004,-0.5625,-0.57,10.9375,27.5,39.8,28.4375,4.0625,64.8,44.0,11.5625,78.4,51.2,12.8125,0.9375,7.3,3.125,3.17,16.1,0.7410337760652104
56,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3.0,1.0,90.0,3.0,2.3333333333333335,2.33,7.0,4.666666666666667,76.2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.0,2.8333333333333335,0.10666666666666667,0.5,0.51,6.666666666666667,21.666666666666668,30.8,34.666666666666664,3.3333333333333335,41.3,36.1,10.0,73.3,48.3,17.333333333333332,0.3333333333333333,1.9,0.3333333333333333,0.33,10.7,0.7410337760652104
57,Lukasz Fabianski,pl POL,GK,West Ham,eng Premier League,36,1985,37.0,1.0,90.0,37.0,1.3513513513513513,1.35,4.378378378378378,3.0,70.4,0.43243243243243246,0.21621621621621623,0.35135135135135137,0.21621621621621623,21.6,0.16216216216216217,0.05405405405405406,0.08108108108108109,0.02702702702702703,60.0,1.3513513513513513,0.05405405405405406,0.05405405405405406,0.21621621621621623,0.05405405405405406,1.2648648648648648,0.007027027027027027,-0.032432432432432434,-0.03,5.216216216216216,14.18918918918919,36.8,19.89189189189189,4.4324324324324325,48.9,38.2,7.486486486486487,59.6,44.4,16.08108108108108,0.7567567567567568,4.7,0.32432432432432434,0.32,10.4,0.8953841808513494
58,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,10.0,0.9473684210526315,90.0,9.5,1.4736842105263157,1.47,5.684210526315789,4.315789473684211,75.9,0.21052631578947367,0.10526315789473684,0.631578947368421,0.21052631578947367,22.2,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,1.4736842105263157,0.10526315789473684,0.0,0.0,0.10526315789473684,1.2421052631578948,0.021052631578947368,-0.12631578947368421,-0.13,6.631578947368421,15.789473684210526,42.0,29.894736842105264,4.421052631578948,34.5,33.2,7.7894736842105265,70.3,45.0,17.263157894736842,0.7368421052631579,4.3,0.21052631578947367,0.21,10.2,0.8074346014064243
59,Wuilker Farinez,ve VEN,GK,Lens,fr Ligue 1,23,1998,13.0,0.8943089430894309,89.83739837398373,12.3,1.2195121951219512,1.22,3.6585365853658534,2.4390243902439024,68.9,0.5691056910569106,0.24390243902439024,0.08130081300813008,0.24390243902439024,27.3,0.08130081300813008,0.08130081300813008,0.0,0.0,0.0,1.2195121951219512,0.08130081300813008,0.0,0.08130081300813008,0.0,1.065040650406504,0.022764227642276424,-0.15447154471544713,-0.15,2.0325203252032518,6.666666666666666,30.5,17.967479674796746,4.959349593495935,30.3,30.6,6.666666666666666,18.3,24.4,12.926829268292682,1.2195121951219512,9.4,1.7073170731707317,1.71,16.6,1.0349857153327797
60,Aitor Fernandez,es ESP,GK,Levante,es La Liga,30,1991,13.0,1.0,89.6923076923077,13.0,2.230769230769231,2.24,6.230769230769231,3.923076923076923,65.4,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.15384615384615385,15.4,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,50.0,2.230769230769231,0.07692307692307693,0.0,0.6153846153846154,0.0,1.8076923076923077,0.02076923076923077,-0.4230769230769231,-0.42,4.538461538461538,11.846153846153847,38.3,22.0,5.076923076923077,41.6,36.2,7.076923076923077,38.0,34.9,13.615384615384615,0.6923076923076923,5.1,1.6153846153846154,1.62,18.1,0.860907552121542
61,Alvaro Fernandez,es ESP,GK,Brentford,eng Premier League,23,1998,12.0,1.0,90.0,12.0,2.0,2.0,5.75,3.9166666666666665,66.7,0.25,0.16666666666666666,0.5833333333333334,0.08333333333333333,8.3,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,2.0,0.08333333333333333,0.0,0.4166666666666667,0.16666666666666666,1.6583333333333332,0.023333333333333334,-0.17500000000000002,-0.17,5.333333333333333,18.0,29.6,36.083333333333336,5.0,40.4,33.9,6.916666666666667,49.4,36.9,16.166666666666668,0.75,4.6,1.5,1.5,16.8,0.7457044673736087
62,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1.0,1.0,90.0,1.0,5.0,5.0,8.0,3.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.7,0.34,-2.3,-2.32,11.0,17.0,64.7,19.0,4.0,36.8,36.4,12.0,83.3,50.8,16.0,0.0,0.0,0.0,0.0,4.0,0.586355557812865
63,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32.0,1.0,90.0,32.0,1.21875,1.22,4.40625,3.21875,73.8,0.46875,0.28125,0.25,0.3125,31.3,0.0625,0.0625,0.0,0.0,0.0,1.21875,0.0625,0.03125,0.09375,0.03125,1.240625,0.0084375,0.053125,0.05,7.65625,19.78125,38.7,33.875,3.5,41.5,37.8,7.625,75.0,59.1,14.4375,0.4375,3.0,1.09375,1.09,15.8,0.95004162504212
64,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19.0,1.0,90.0,19.0,1.8421052631578947,1.84,5.315789473684211,3.5789473684210527,67.3,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.15789473684210525,15.8,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,1.8421052631578947,0.10526315789473684,0.0,0.2631578947368421,0.10526315789473684,1.7052631578947368,0.01631578947368421,-0.031578947368421054,-0.03,5.526315789473684,17.36842105263158,31.8,24.263157894736842,3.736842105263158,50.1,39.6,7.368421052631579,70.7,49.5,15.0,1.0,6.7,1.263157894736842,1.26,12.3,0.885504290802889
65,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26.0,1.0,90.0,26.0,1.8846153846153846,1.88,4.461538461538462,2.576923076923077,60.3,0.19230769230769232,0.19230769230769232,0.6153846153846154,0.15384615384615385,15.4,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.0,25.0,1.8846153846153846,0.11538461538461539,0.0,0.11538461538461539,0.038461538461538464,1.426923076923077,0.011153846153846153,-0.41923076923076924,-0.42,7.538461538461538,23.923076923076923,31.5,25.26923076923077,2.923076923076923,64.1,44.7,8.576923076923077,90.1,60.6,17.5,0.7692307692307693,4.4,1.4230769230769231,1.42,15.9,0.565849429014055
66,Christian Fruchtl,de GER,GK,Bayern Munich,de Bundesliga,21,2000,1.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,40.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.6199968679693741
67,Marius Funk,de GER,GK,Greuther Furth,de Bundesliga,25,1996,8.0,1.0,90.0,8.0,3.75,3.75,6.75,3.25,48.1,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.75,0.25,0.0,0.375,0.25,3.025,0.05125,-0.475,-0.47,8.125,22.75,35.7,36.0,3.25,45.8,37.5,8.75,71.4,52.2,11.875,0.875,7.4,2.375,2.38,18.6,0.6904930787873617
68,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,1993,31.0,1.0,90.0,31.0,1.4516129032258065,1.45,4.354838709677419,2.967741935483871,72.6,0.25806451612903225,0.25806451612903225,0.4838709677419355,0.25806451612903225,25.8,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0,1.4516129032258065,0.25806451612903225,0.03225806451612903,0.22580645161290322,0.06451612903225806,1.461290322580645,0.00903225806451613,0.07419354838709677,0.07,5.903225806451613,14.580645161290322,40.5,26.258064516129032,5.129032258064516,38.9,34.7,7.935483870967742,54.9,40.1,13.258064516129032,0.6129032258064516,4.6,0.8064516129032258,0.81,14.5,0.7270949194368673
69,Joan Garcia,es ESP,GK,Espanyol,es La Liga,20,2001,2.0,0.8333333333333334,90.0,1.2,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.275,-1.6666666666666667,-1.68,3.3333333333333335,8.333333333333334,40.0,26.666666666666668,7.5,25.0,28.8,1.6666666666666667,100.0,71.0,13.333333333333334,0.0,0.0,4.166666666666667,4.17,26.3,0.8462294777359073
70,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,1990,38.0,1.0,90.0,38.0,1.5,1.5,4.7368421052631575,3.263157894736842,70.0,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.21052631578947367,21.1,0.13157894736842105,0.07894736842105263,0.05263157894736842,0.0,40.0,1.5,0.07894736842105263,0.0,0.10526315789473684,0.07894736842105263,1.45,0.007631578947368421,0.028947368421052635,0.03,2.710526315789474,8.289473684210526,32.7,16.394736842105264,3.526315789473684,30.0,30.9,7.868421052631579,42.8,35.9,13.81578947368421,0.21052631578947367,1.5,0.6578947368421053,0.66,14.0,1.134185809930909
71,Luca Gemello,it ITA,GK,Torino,it Serie A,21,2000,1.0,1.0,90.0,1.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.2,0.23,6.0,24.0,25.0,31.0,1.0,67.7,47.8,3.0,100.0,56.3,10.0,0.0,0.0,1.0,1.0,21.0,1.1635187536836722
72,Rafal Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,1987,34.0,1.0,90.0,34.0,1.6470588235294117,1.65,4.588235294117647,3.0,67.3,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.2647058823529412,26.5,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,1.6470588235294117,0.14705882352941177,0.029411764705882353,0.058823529411764705,0.058823529411764705,1.538235294117647,0.009117647058823529,-0.049999999999999996,-0.05,6.852941176470588,17.029411764705884,40.2,27.970588235294116,4.264705882352941,41.9,36.5,8.441176470588236,63.1,47.7,15.647058823529411,0.7058823529411765,4.5,1.5,1.5,16.7,0.5988657150520541
73,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,27,1993,25.0,1.0,90.0,25.0,1.0,1.0,2.68,1.72,68.7,0.56,0.2,0.24,0.4,40.0,0.16,0.16,0.0,0.0,0.0,1.0,0.16,0.0,0.16,0.04,0.956,0.0132,-0.004,0.0,5.2,12.16,42.8,25.08,4.76,32.1,31.4,6.04,68.2,49.5,14.48,0.68,4.7,1.24,1.24,16.1,1.2867302913888035
74,Jens Grahl,de GER,GK,Eint Frankfurt,de Bundesliga,32,1988,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7,0.16,-1.3,-1.35,1.0,4.0,25.0,18.0,5.0,0.0,21.9,11.0,36.4,36.8,10.0,1.0,10.0,0.0,0.0,10.8,0.9800026662400692
75,Ivo Grbic,hr CRO,GK,Lille,fr Ligue 1,25,1996,21.0,1.0,90.0,21.0,1.3333333333333333,1.33,4.0476190476190474,2.761904761904762,69.4,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.09523809523809523,9.5,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,1.3333333333333333,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.047619047619047616,1.1047619047619048,0.011904761904761904,-0.18095238095238095,-0.18,4.619047619047619,12.714285714285714,36.3,19.952380952380953,4.142857142857143,41.5,35.2,7.904761904761905,56.0,43.5,14.761904761904763,0.7619047619047619,5.2,0.6190476190476191,0.62,11.7,1.0399786803111635
76,Etienne Green,eng ENG,GK,Saint-Etienne,fr Ligue 1,21,2000,15.0,1.1278195488721805,90.0,13.3,2.0300751879699246,2.03,5.037593984962406,3.1578947368421053,61.2,0.15037593984962405,0.37593984962406013,0.6015037593984962,0.07518796992481203,6.7,0.07518796992481203,0.07518796992481203,0.0,0.0,0.0,2.0300751879699246,0.07518796992481203,0.07518796992481203,0.07518796992481203,0.15037593984962405,1.7969924812030074,0.02556390977443609,-0.08270676691729323,-0.08,4.81203007518797,12.481203007518797,38.6,21.804511278195488,4.81203007518797,34.8,34.4,8.270676691729323,59.1,46.6,13.00751879699248,0.45112781954887216,3.5,1.0526315789473684,1.05,14.1,0.9251403093125009
77,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,24,1997,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.5,0.24,-1.5,-1.53,1.0,10.0,10.0,21.0,6.0,33.3,34.1,10.0,30.0,32.7,13.0,0.0,0.0,1.0,1.0,12.5,0.7692324872176355
78,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,22,1999,1.0,1.0,90.0,1.0,2.0,2.0,6.0,5.0,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.8,0.31,0.8,0.84,5.0,17.0,29.4,37.0,7.0,29.7,28.5,10.0,60.0,43.8,12.0,0.0,0.0,0.0,0.0,12.0,1.1829179568655603
79,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,34,1987,30.0,1.0169491525423728,90.0,29.5,1.11864406779661,1.12,3.9322033898305087,2.8135593220338984,74.1,0.3050847457627119,0.3728813559322034,0.3389830508474576,0.3728813559322034,36.7,0.1016949152542373,0.1016949152542373,0.0,0.0,0.0,1.11864406779661,0.1016949152542373,0.03389830508474576,0.3389830508474576,0.0,0.976271186440678,0.007796610169491526,-0.1423728813559322,-0.14,3.559322033898305,9.559322033898304,37.2,26.372881355932204,6.169491525423729,26.6,28.3,6.813559322033898,37.3,31.5,13.084745762711865,0.576271186440678,4.4,1.2203389830508475,1.22,16.3,1.0549446086891876
80,Peter Gulacsi,hu HUN,GK,RB Leipzig,de Bundesliga,31,1990,33.0,1.0,89.9090909090909,33.0,1.0303030303030303,1.03,3.3636363636363638,2.3636363636363638,72.1,0.5151515151515151,0.21212121212121213,0.2727272727272727,0.2727272727272727,27.3,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,1.0303030303030303,0.09090909090909091,0.0,0.18181818181818182,0.030303030303030304,0.9666666666666667,0.008181818181818182,-0.03333333333333333,-0.03,3.5454545454545454,9.393939393939394,37.7,29.575757575757574,4.909090909090909,24.9,29.5,6.0,33.8,33.1,10.575757575757576,0.42424242424242425,4.0,1.8484848484848484,1.85,20.6,1.2958816041613006
81,Angus Gunn,sct SCO,GK,Norwich City,eng Premier League,25,1996,9.0,1.0,90.0,9.0,2.4444444444444446,2.44,6.333333333333333,3.7777777777777777,64.9,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1111111111111111,11.1,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,33.3,2.4444444444444446,0.2222222222222222,0.0,0.2222222222222222,0.0,2.1444444444444444,0.03333333333333333,-0.30000000000000004,-0.3,5.0,14.333333333333334,34.9,24.333333333333332,5.222222222222222,43.4,34.5,9.555555555555555,39.5,34.5,19.444444444444443,0.3333333333333333,1.7,1.5555555555555556,1.56,17.3,0.6591976803822628
82,Samir Handanovic,si SVN,GK,Inter,it Serie A,37,1984,37.0,1.0,90.0,37.0,0.8108108108108109,0.81,3.3513513513513513,2.5675675675675675,79.0,0.6756756756756757,0.24324324324324326,0.08108108108108109,0.40540540540540543,40.5,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.8108108108108109,0.10810810810810811,0.0,0.08108108108108109,0.02702702702702703,0.8972972972972973,0.006486486486486486,0.11351351351351352,0.11,3.7567567567567566,8.135135135135135,46.2,30.216216216216218,4.756756756756757,24.3,28.1,3.8378378378378377,20.4,26.5,10.621621621621621,0.40540540540540543,3.8,0.2702702702702703,0.27,11.2,1.3140209253469977
83,Wayne Hennessey,wls WAL,GK,Burnley,eng Premier League,34,1987,2.0,1.0,90.0,2.0,3.0,3.0,6.5,4.0,53.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,1.6,0.13,-0.9,-0.91,13.5,31.5,42.9,28.5,3.5,77.2,50.8,10.5,90.5,63.6,18.5,0.0,0.0,2.0,2.0,17.0,0.545783567317741
84,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,28,1993,36.0,1.0,90.0,36.0,1.3333333333333333,1.33,4.083333333333333,2.6944444444444446,70.1,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.3333333333333333,33.3,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.0,42.9,1.3333333333333333,0.1111111111111111,0.0,0.2777777777777778,0.027777777777777776,1.3361111111111112,0.008055555555555555,0.030555555555555558,0.03,10.777777777777779,23.61111111111111,45.6,23.666666666666668,2.1666666666666665,69.0,46.5,8.5,85.6,58.5,14.694444444444445,0.6388888888888888,4.3,1.7777777777777777,1.78,18.1,0.8462294777359073
85,Marwin Hitz,ch SUI,GK,Dortmund,de Bundesliga,33,1987,5.0,0.8888888888888888,90.0,4.5,2.6666666666666665,2.67,5.555555555555555,2.888888888888889,60.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,2.6666666666666665,0.4444444444444444,0.0,0.2222222222222222,0.0,1.911111111111111,0.060000000000000005,-0.7555555555555555,-0.76,3.5555555555555554,7.111111111111111,50.0,32.666666666666664,6.888888888888889,18.4,27.7,6.666666666666667,16.7,28.2,12.0,0.6666666666666666,5.6,2.0,2.0,20.6,1.4300842114019796
86,Timo Horn,de GER,GK,Koln,de Bundesliga,28,1993,13.0,1.0,90.0,13.0,1.6153846153846154,1.62,4.3076923076923075,2.769230769230769,62.5,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.07692307692307693,7.7,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,0.0,0.0,0.23076923076923078,0.07692307692307693,1.5153846153846153,0.02769230769230769,-0.023076923076923075,-0.02,5.153846153846154,12.76923076923077,40.4,33.69230769230769,3.6153846153846154,32.2,33.1,6.230769230769231,30.9,33.4,11.461538461538462,0.3076923076923077,2.7,1.4615384615384615,1.46,17.4,1.235495749538498
