Rk,Player,Nation,Position,Squad,Competition,Age,Born,Matches Played,Starts,Minutes Played,90s Played,Goals Against,Goals Against p90,Shots On Target Against,Saves,Save %,Wins,Draws,Losses,Clean Sheets,Clean Sheet %,PK Against,PK Goals Against,PK Saved,PK Missed,PK Save %,Goals Against,PK Goals Against,Free Kick Goals Against,Corner Kick Goals Against,Own Goals,PSxG Faced,PSxG Per SoT,PSxG Saved,PSxG Saved Per 90,Launched Passes Completed,Launched Passes Attempted,Launched Pass Completion %,Passes Attempted,Throws Attempted,Pass Launch %,Avg Pass Length,Goals Kicks Attempted,GK Launch %,Avg GK Length,Crosses Faced,Crosses Stopped,Cross Stopping %,Def outside Pen Area,Def Outside Pen Area p90,Avg Def Act Distance,Poss
11,Kepa Arrizabalaga,es ESP,GK,Athletic Club,es La Liga,22,1994,30.0,1.0,90.0,30.0,1.4333333333333333,1.43,4.533333333333333,3.1333333333333333,69.1,0.23333333333333334,0.3,0.4666666666666667,0.23333333333333334,23.3,0.1,0.03333333333333333,0.06666666666666667,0.0,66.7,1.4333333333333333,0.03333333333333333,0.1,0.16666666666666666,0.1,1.4466666666666665,0.01,0.11333333333333333,0.11,10.6,21.466666666666665,49.4,28.1,3.7333333333333334,56.5,42.2,6.866666666666666,81.6,58.1,13.166666666666666,0.7666666666666667,5.8,0.7333333333333333,0.73,13.4,0.9800026662400692
12,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,28,1989,23.0,1.0,90.0,23.0,1.3043478260869565,1.3,4.043478260869565,2.608695652173913,71.0,0.5217391304347826,0.13043478260869565,0.34782608695652173,0.2608695652173913,26.1,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.0,50.0,1.3043478260869565,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.0,1.391304347826087,0.012608695652173912,0.08695652173913043,0.09,5.391304347826087,15.043478260869565,35.8,19.73913043478261,5.130434782608695,43.8,37.4,8.695652173913043,73.5,52.8,17.347826086956523,1.1304347826086956,6.5,1.1304347826086956,1.13,12.8,1.0199973337599308
13,Mariano Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,13.0,0.96,90.0,12.5,1.12,1.12,3.84,2.72,72.9,0.48,0.24,0.24,0.4,41.7,0.08,0.08,0.0,0.0,0.0,1.12,0.08,0.0,0.16,0.0,1.104,0.022400000000000003,-0.016,-0.01,3.68,12.16,30.3,18.4,4.56,30.4,32.4,8.4,78.1,54.1,19.44,0.4,2.1,0.4,0.4,10.0,1.0199973337599308
14,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,1.0,90.0,34.0,1.411764705882353,1.41,4.323529411764706,2.9411764705882355,69.4,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.29411764705882354,29.4,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0,25.0,1.411764705882353,0.08823529411764706,0.029411764705882353,0.2647058823529412,0.058823529411764705,1.2529411764705882,0.007941176470588236,-0.09999999999999999,-0.1,6.5588235294117645,17.352941176470587,37.8,34.73529411764706,5.264705882352941,36.2,33.4,7.676470588235294,62.5,47.9,14.117647058823529,1.088235294117647,7.7,0.8235294117647058,0.82,12.5,1.0599281035291437
15,Asmir Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,1.0,90.0,38.0,1.605263157894737,1.61,4.473684210526316,2.8684210526315788,65.3,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.15789473684210525,15.8,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.0,33.3,1.605263157894737,0.05263157894736842,0.05263157894736842,0.18421052631578946,0.02631578947368421,1.4421052631578946,0.008157894736842105,-0.1368421052631579,-0.14,5.868421052631579,17.026315789473685,34.5,21.894736842105264,5.657894736842105,45.7,38.9,8.631578947368421,81.4,55.5,16.07894736842105,0.9210526315789473,5.7,0.47368421052631576,0.47,10.2,0.9052847637138215
16,Vid Belec,si SVN,GK,Benevento,it Serie A,27,1990,13.0,1.0483870967741935,89.75806451612902,12.4,2.1774193548387095,2.18,5.967741935483871,3.9516129032258065,67.6,0.16129032258064516,0.0,0.8870967741935484,0.08064516129032258,7.7,0.24193548387096772,0.24193548387096772,0.0,0.0,0.0,2.1774193548387095,0.24193548387096772,0.08064516129032258,0.08064516129032258,0.16129032258064516,2.3306451612903225,0.029032258064516127,0.31451612903225806,0.32,4.354838709677419,13.79032258064516,31.6,21.29032258064516,5.64516129032258,42.0,37.4,8.709677419354838,55.6,43.4,16.85483870967742,1.0483870967741935,6.2,0.7258064516129032,0.73,11.4,0.8756469982284039
17,Vid Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,1.0,90.0,2.0,2.5,2.5,7.5,5.0,73.3,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.5,0.5,0.0,0.5,0.0,2.2,0.115,-0.3,-0.28,3.5,11.5,30.4,35.0,5.0,27.1,26.5,8.0,25.0,32.8,17.5,0.0,0.0,2.0,2.0,20.5,1.1780808681173303
18,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,3.0,0.8,90.0,2.5,0.0,0.0,2.4,2.4,100.0,0.8,0.0,0.0,1.2,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.124,0.76,0.75,4.8,11.2,42.9,16.8,4.8,40.5,32.3,9.2,47.8,41.7,14.8,0.4,2.7,0.4,0.4,16.2,1.0449696495836
19,Walter Benitez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,1.0,90.0,28.0,1.2857142857142858,1.29,4.035714285714286,2.7142857142857144,70.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.25,25.0,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.0,40.0,1.2857142857142858,0.10714285714285714,0.03571428571428571,0.0,0.07142857142857142,1.325,0.010357142857142856,0.11071428571428572,0.11,3.642857142857143,9.357142857142858,38.9,19.357142857142858,5.75,24.9,29.2,8.285714285714286,54.7,43.9,15.892857142857142,0.4642857142857143,2.9,0.14285714285714285,0.14,11.1,1.3842190086035764
20,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31.0,1.0,90.0,31.0,1.096774193548387,1.1,3.193548387096774,2.064516129032258,66.7,0.41935483870967744,0.3225806451612903,0.25806451612903225,0.25806451612903225,25.8,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,50.0,1.096774193548387,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,1.0741935483870966,0.01032258064516129,-0.02258064516129032,-0.02,5.903225806451613,13.290322580645162,44.4,19.64516129032258,5.451612903225806,36.5,34.5,7.516129032258065,81.5,54.0,12.774193548387096,0.5806451612903226,4.5,0.8064516129032258,0.81,14.1,1.2636248354722033
21,Quentin Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,1.0,0.0,95.0,0.4,5.0,4.74,10.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,-1.0,-0.9,20.0,42.5,47.1,40.0,5.0,87.5,45.0,10.0,75.0,59.0,20.0,0.0,0.0,2.5,2.31,21.0,0.778721532101556
22,Albano Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32.0,1.0,90.0,32.0,1.625,1.62,4.46875,2.875,65.0,0.34375,0.125,0.53125,0.25,25.0,0.15625,0.0625,0.0625,0.03125,50.0,1.625,0.0625,0.03125,0.28125,0.125,1.39375,0.0090625,-0.10625,-0.11,7.90625,18.0,43.9,24.71875,4.40625,45.5,38.0,9.375,72.0,48.8,16.40625,0.78125,4.8,0.9375,0.94,13.1,0.7410337760652104
23,Ruben Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,22.0,1.0185185185185184,89.8611111111111,21.6,1.4351851851851851,1.44,3.9814814814814814,2.5462962962962963,67.4,0.4629629629629629,0.18518518518518517,0.37037037037037035,0.18518518518518517,18.2,0.18518518518518517,0.13888888888888887,0.0,0.046296296296296294,0.0,1.4351851851851851,0.13888888888888887,0.0,0.18518518518518517,0.0,1.2129629629629628,0.012962962962962963,-0.2222222222222222,-0.22,6.342592592592593,19.212962962962962,33.0,30.555555555555554,3.518518518518518,45.6,38.8,6.9907407407407405,75.5,55.2,15.046296296296296,0.27777777777777773,1.8,0.9259259259259258,0.93,13.8,1.277526350297684
24,Landry Bonnefoi,fr FRA,GK,Strasbourg,fr Ligue 1,33,1983,4.0,1.0,90.33333333333333,3.0,2.0,1.99,5.666666666666667,3.6666666666666665,64.7,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,1.5999999999999999,0.09333333333333334,-0.39999999999999997,-0.39,5.666666666666667,14.0,40.5,15.0,4.0,51.1,38.9,9.333333333333334,67.9,46.5,17.666666666666668,0.3333333333333333,1.9,0.0,0.0,8.8,0.9550303504163998
25,Jean-Christophe Bouet,fr FRA,GK,Amiens,fr Ligue 1,34,1983,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.19,0.3,0.3,7.0,21.0,33.3,17.0,4.0,52.9,40.4,13.0,92.3,55.4,19.0,0.0,0.0,0.0,0.0,5.0,0.676993681594095
26,Yassine Bounou,ma MAR,GK,Girona,es La Liga,26,1991,30.0,1.0169491525423728,90.0,29.5,1.5593220338983051,1.56,4.711864406779661,3.1864406779661016,69.8,0.4406779661016949,0.2033898305084746,0.3728813559322034,0.3050847457627119,30.0,0.1694915254237288,0.13559322033898305,0.0,0.03389830508474576,0.0,1.5593220338983051,0.13559322033898305,0.06779661016949153,0.06779661016949153,0.03389830508474576,1.5084745762711864,0.010169491525423728,-0.01694915254237288,-0.02,7.661016949152542,21.52542372881356,35.6,21.45762711864407,2.9152542372881354,65.9,46.0,8.23728813559322,89.7,60.8,13.932203389830509,0.3050847457627119,2.2,0.9830508474576272,0.98,14.4,0.841351495702501
27,Claudio Bravo,cl CHI,GK,Manchester City,eng Premier League,34,1983,3.0,0.8,90.4,2.5,0.4,0.4,2.0,1.6,80.0,0.8,0.0,0.0,0.8,100.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.64,0.124,0.24,0.22,1.6,3.6,44.4,24.4,6.4,6.6,25.3,4.0,50.0,39.5,8.4,0.8,9.5,1.2,1.19,15.4,1.7818063576087741
28,Alberto Brignoli,it ITA,GK,Benevento,it Serie A,25,1991,13.0,0.88,90.08,12.5,2.48,2.48,5.6,3.12,58.6,0.08,0.16,0.64,0.08,9.1,0.32,0.16,0.0,0.16,0.0,2.48,0.16,0.0,0.48,0.0,2.08,0.027999999999999997,-0.4,-0.4,6.96,21.04,33.1,30.72,5.04,47.7,39.4,9.28,69.0,51.1,16.32,1.6,9.8,2.16,2.16,16.3,0.8756469982284039
29,Gianluigi Buffon,it ITA,GK,Juventus,it Serie A,39,1978,21.0,1.0144927536231885,89.95169082125604,20.7,0.6763285024154589,0.68,2.7053140096618358,2.077294685990338,80.4,0.821256038647343,0.0966183574879227,0.0966183574879227,0.5314009661835749,52.4,0.1932367149758454,0.14492753623188406,0.04830917874396135,0.0,25.0,0.6763285024154589,0.14492753623188406,0.0,0.0966183574879227,0.0966183574879227,0.8454106280193237,0.012077294685990338,0.26570048309178745,0.26,4.057971014492754,9.227053140096618,44.0,22.898550724637683,4.685990338164252,28.1,31.9,7.246376811594203,38.7,36.8,11.690821256038648,0.14492753623188406,1.2,0.9178743961352658,0.92,14.0,1.345214034135521
30,Roman Burki,ch SUI,GK,Dortmund,de Bundesliga,26,1990,33.0,1.0,89.96969696969697,33.0,1.303030303030303,1.3,4.393939393939394,3.090909090909091,72.4,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.36363636363636365,36.4,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,1.303030303030303,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.0,1.378787878787879,0.00909090909090909,0.07575757575757576,0.08,4.9393939393939394,14.575757575757576,33.9,31.818181818181817,5.606060606060606,31.7,32.4,7.181818181818182,62.4,49.7,12.242424242424242,1.2121212121212122,9.9,1.1515151515151516,1.15,14.0,1.4260003255045632
31,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,34,1983,19.0,1.032608695652174,89.83695652173914,18.4,1.1956521739130437,1.2,3.695652173913044,2.608695652173913,72.1,0.32608695652173914,0.27173913043478265,0.4347826086956522,0.2173913043478261,21.1,0.16304347826086957,0.16304347826086957,0.0,0.0,0.0,1.1956521739130437,0.16304347826086957,0.05434782608695653,0.05434782608695653,0.10869565217391305,1.065217391304348,0.013586956521739132,-0.02173913043478261,-0.02,4.836956521739131,17.065217391304348,28.3,21.195652173913047,4.565217391304349,48.2,38.6,7.880434782608696,86.9,54.7,13.858695652173914,1.1956521739130437,8.6,1.358695652173913,1.36,16.2,0.7597871353138198
32,Jack Butland,eng ENG,GK,Stoke City,eng Premier League,24,1993,35.0,1.0,90.0,35.0,1.7428571428571429,1.74,5.742857142857143,4.057142857142857,72.1,0.2,0.3142857142857143,0.4857142857142857,0.17142857142857143,17.1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.7428571428571429,0.14285714285714285,0.0,0.22857142857142856,0.05714285714285714,1.762857142857143,0.008285714285714285,0.07714285714285715,0.08,10.771428571428572,27.685714285714287,38.9,26.685714285714287,2.942857142857143,71.1,48.4,9.657142857142857,90.2,62.4,17.4,0.7142857142857143,4.1,1.1142857142857143,1.11,13.7,0.5946786913105369
33,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,35,1981,3.0,1.0,90.0,3.0,1.3333333333333333,1.33,3.6666666666666665,2.3333333333333335,63.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.3,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.1666666666666667,0.12,-0.16666666666666666,-0.18,5.333333333333333,12.666666666666666,42.1,28.333333333333332,4.0,31.8,29.2,5.0,73.3,51.7,11.0,0.3333333333333333,3.0,1.6666666666666667,1.67,17.7,1.2729050805631328
34,Yoan Cardinale,fr FRA,GK,Nice,fr Ligue 1,23,1994,10.0,1.0,90.0,10.0,1.6,1.6,4.1,2.6,61.0,0.3,0.1,0.6,0.3,30.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.1,0.1,0.1,1.3199999999999998,0.033,-0.18,-0.18,3.9,7.9,49.4,19.2,3.6,16.7,26.3,9.1,51.6,43.4,11.7,0.5,4.3,0.5,0.5,12.0,1.3842190086035764
35,Kiko Casilla,es ESP,GK,Real Madrid,es La Liga,30,1986,10.0,1.0,90.0,10.0,1.1,1.1,2.9,1.9,62.1,0.6,0.2,0.2,0.3,30.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.1,0.1,1.05,0.037,0.05,0.05,3.1,7.6,40.8,19.5,4.8,22.1,31.0,7.2,45.8,41.3,11.8,0.4,3.4,0.5,0.5,13.3,1.4699451989330379
36,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,25,1992,34.0,1.0,90.0,34.0,1.411764705882353,1.41,4.5,3.0588235294117645,72.5,0.17647058823529413,0.4411764705882353,0.38235294117647056,0.23529411764705882,23.5,0.2647058823529412,0.17647058823529413,0.08823529411764706,0.0,33.3,1.411764705882353,0.17647058823529413,0.029411764705882353,0.11764705882352941,0.058823529411764705,1.4823529411764707,0.00823529411764706,0.12941176470588237,0.13,7.294117647058823,19.235294117647058,37.9,30.676470588235293,6.176470588235294,44.2,38.0,8.470588235294118,67.0,52.0,15.352941176470589,1.6764705882352942,10.9,0.8823529411764706,0.88,12.1,0.9650142846672203
37,Petr Cech,cz CZE,GK,Arsenal,eng Premier League,35,1982,34.0,1.0059171597633136,89.9112426035503,33.8,1.4201183431952664,1.42,3.9940828402366866,2.514792899408284,68.1,0.4733727810650888,0.1775147928994083,0.3550295857988166,0.3254437869822486,32.4,0.1775147928994083,0.14792899408284024,0.02958579881656805,0.0,16.7,1.4201183431952664,0.14792899408284024,0.0,0.1775147928994083,0.0,1.3579881656804735,0.008875739644970414,-0.062130177514792904,-0.06,4.40828402366864,12.248520710059173,36.0,23.93491124260355,6.597633136094675,34.4,34.4,6.656804733727811,60.4,47.2,12.603550295857989,0.9763313609467457,7.7,1.5384615384615385,1.54,14.4,1.5153592780074097
38,Nereo Champagne,ar ARG,GK,Leganes,es La Liga,32,1985,2.0,1.0,90.0,2.0,3.0,3.0,4.5,1.5,44.4,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.0,0.5,0.5,0.0,0.0,2.35,0.235,-0.65,-0.65,9.5,21.5,44.2,19.0,2.0,65.8,46.3,9.5,94.7,58.3,10.5,0.5,4.8,1.0,1.0,16.0,0.6636244556636678
39,Leandro Chichizola,ar ARG,GK,Las Palmas,es La Liga,27,1990,27.0,1.0,90.0,27.0,1.7407407407407407,1.74,5.518518518518518,3.814814814814815,70.5,0.14814814814814814,0.18518518518518517,0.6666666666666666,0.14814814814814814,14.8,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.7407407407407407,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.037037037037037035,1.8814814814814813,0.012222222222222223,0.17777777777777778,0.18,5.777777777777778,16.40740740740741,35.2,33.592592592592595,6.481481481481482,35.2,34.1,8.518518518518519,53.9,47.1,13.925925925925926,0.8518518518518519,6.1,2.111111111111111,2.11,17.0,1.2307675127823645
40,Jasper Cillessen,nl NED,GK,Barcelona,es La Liga,28,1989,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.1,-0.3,-0.32,1.0,6.0,16.7,21.0,5.0,23.8,27.9,10.0,10.0,30.4,7.0,0.0,0.0,0.0,0.0,7.7,1.5648995528462248
41,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,30,1987,37.0,1.0054347826086958,90.10869565217392,36.8,1.5760869565217392,1.57,4.673913043478262,3.097826086956522,67.4,0.2989130434782609,0.27173913043478265,0.4347826086956522,0.27173913043478265,27.0,0.08152173913043478,0.05434782608695653,0.027173913043478264,0.0,33.3,1.5760869565217392,0.05434782608695653,0.08152173913043478,0.19021739130434784,0.027173913043478264,1.3722826086956523,0.007880434782608695,-0.1766304347826087,-0.18,7.5271739130434785,16.27717391304348,46.2,22.092391304347828,4.945652173913044,47.4,39.3,8.043478260869566,72.3,49.0,16.467391304347828,0.5978260869565218,3.6,0.625,0.62,11.9,0.6591976803822628
42,Alex Cordaz,it ITA,GK,Crotone,it Serie A,34,1983,38.0,1.0,90.0,38.0,1.736842105263158,1.74,5.2631578947368425,3.5,70.0,0.23684210526315788,0.21052631578947367,0.5526315789473685,0.13157894736842105,13.2,0.21052631578947367,0.15789473684210525,0.02631578947368421,0.02631578947368421,14.3,1.736842105263158,0.15789473684210525,0.07894736842105263,0.34210526315789475,0.0,1.6763157894736842,0.007631578947368421,-0.06052631578947368,-0.06,8.210526315789474,24.105263157894736,34.1,21.68421052631579,2.5789473684210527,71.5,47.8,9.342105263157896,92.1,58.6,18.18421052631579,0.21052631578947367,1.2,0.8421052631578947,0.84,13.8,0.5339597015222848
43,Angelo da Costa Junior,br BRA,GK,Bologna,it Serie A,33,1983,4.0,1.0,90.0,4.0,1.25,1.25,4.25,3.0,76.5,0.25,0.0,0.75,0.25,25.0,0.25,0.25,0.0,0.0,0.0,1.25,0.25,0.0,0.25,0.0,1.25,0.06,0.0,-0.01,8.0,19.0,42.1,30.75,7.5,36.6,34.0,10.5,73.8,51.2,14.5,0.25,1.7,1.25,1.25,17.3,0.841351495702501
44,Benoit Costil,fr FRA,GK,Bordeaux,fr Ligue 1,30,1987,36.0,1.0,90.0,36.0,1.25,1.25,3.4166666666666665,2.0833333333333335,66.7,0.4444444444444444,0.19444444444444445,0.3611111111111111,0.2777777777777778,27.8,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,50.0,1.25,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.027777777777777776,1.0750000000000002,0.006944444444444444,-0.14722222222222223,-0.15,6.555555555555555,17.47222222222222,37.5,24.305555555555557,4.166666666666667,45.3,38.9,8.194444444444445,79.0,54.9,13.194444444444445,0.8333333333333334,6.3,0.9444444444444444,0.94,14.5,1.0299910032388202
